"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"UCP","UCP, Inc.","11.15","88736316.1","n/a","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/ucp",
"UGI","UGI Corporation","50.95","8820597285.2","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ugi",
"UGP","Ultrapar Participacoes S.A.","22.93","12758368851.28","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ugp",
"UMH","UMH Properties, Inc.","17.09","534563715.52","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/umh",
"UMH^A","UMH Properties, Inc.","25.689","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/umh^a",
"UMH^B","UMH Properties, Inc.","26.8472","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/umh^b",
"UA","Under Armour, Inc.","18.01","7930135770.77","n/a","2016","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/ua",
"UAA","Under Armour, Inc.","19.49","8581807116.73","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/uaa",
"UFI","Unifi, Inc.","27.61","503107432.08","n/a","n/a","Consumer Non-Durables","Textiles","http://www.nasdaq.com/symbol/ufi",
"UNF","Unifirst Corporation","139.9","2841118299.2","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/unf",
"UN","Unilever NV","56.76","163657438000.32","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/un",
"UL","Unilever PLC","55.38","159678451664.16","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ul",
"UNP","Union Pacific Corporation","109.7","88576083750.4","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/unp",
"UIS","Unisys Corporation","12.4","625047010.8","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/uis",
"UNT","Unit Corporation","18.82","994142071.64","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/unt",
"UAL","United Continental Holdings, Inc.","81.41","25209095448.46","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ual",
"UDR","United Dominion Realty Trust, Inc.","38.3","10241102684.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/udr",
"UMC","United Microelectronics Corporation","2.03","4963073398.29","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/umc",
"UPS","United Parcel Service, Inc.","105.94","91930824932.8","n/a","1999","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ups",
"URI","United Rentals, Inc.","111.4","9414790309.2","n/a","1997","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/uri",
"USM","United States Cellular Corporation","39.57","3358887895.56","n/a","1988","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/usm",
"UZA","United States Cellular Corporation","25.89","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/uza",
"UZB","United States Cellular Corporation","27.16","0","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/uzb",
"UZC","United States Cellular Corporation","27.2399","0","n/a","2015","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/uzc",
"X","United States Steel Corporation","20.25","3536863845.75","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/x",
"UTX","United Technologies Corporation","122.25","97950062364","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/utx",
"UNH","UnitedHealth Group Incorporated","178.05","171579941648.25","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/unh",
"UTL","UNITIL Corporation","47.88","675528625.8","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/utl",
"UNVR","Univar Inc.","31.12","4362896096.8","n/a","2015","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/unvr",
"UVV","Universal Corporation","65.55","1656674581.95","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/uvv",
"UHT","Universal Health Realty Income Trust","72.6","987365445","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/uht",
"UHS","Universal Health Services, Inc.","117.31","11342694984.44","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/uhs",
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","24.9","873309408.3","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/uve",
"UTI","Universal Technical Institute Inc","3.73","92298861.19","n/a","2003","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/uti",
"UNM","Unum Group","45.4","10360910515.2","n/a","n/a","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/unm",
"UE","Urban Edge Properties","24.5","2634410887.5","n/a","2015","Finance","Real Estate","http://www.nasdaq.com/symbol/ue",
"UBA","Urstadt Biddle Properties Inc.","19.04","750015568.96","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/uba",
"UBP","Urstadt Biddle Properties Inc.","16.42","646809645.08","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ubp",
"UBP^F","Urstadt Biddle Properties Inc.","25.8985","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubp^f",
"UBP^G","Urstadt Biddle Properties Inc.","26.03","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubp^g",
"USFD","US Foods Holding Corp.","29.54","6562491518.94","n/a","2016","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/usfd",
"USAC","USA Compression Partners, LP","16.07","983132886.57","n/a","2013","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/usac",
"USNA","USANA Health Sciences, Inc.","64.25","1575631598.25","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/usna",
"USDP","USD Partners LP","14.08","322546400","n/a","2014","Transportation","Railroads","http://www.nasdaq.com/symbol/usdp",
"USG","USG Corporation","28.35","4133203200","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/usg",
"BIF","USLIFE Income Fund, Inc.","9.5","1007919761.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bif",
"VFC","V.F. Corporation","53.19","21300306340.68","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/vfc",
"EGY","Vaalco Energy Inc","1.01","59177712.95","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/egy",
"MTN","Vail Resorts, Inc.","205.91","8233111411.39","n/a","1997","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/mtn",
"VALE","VALE S.A.","8.47","43649085623.22","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/vale",
"VALE.P","VALE S.A.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vale.p",
"VRX","Valeant Pharmaceuticals International, Inc.","12.79","4363832723.73","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vrx",
"VLO","Valero Energy Corporation","63.19","28260552734.71","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/vlo",
"VLP","Valero Energy Partners LP","45.81","3122664349.41","n/a","2013","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/vlp",
"VHI","Valhi, Inc.","3.37","1142965658.13","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vhi",
"VR","Validus Holdings, Ltd.","53.54","4237184618.68","n/a","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/vr",
"VR^A","Validus Holdings, Ltd.","25.58","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vr^a",
"VLY","Valley National Bancorp","11.52","3040952256","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vly",
"VLY.WS","Valley National Bancorp","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vly.ws",
"VLY^A","Valley National Bancorp","29.0743","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vly^a",
"VMI","Valmont Industries, Inc.","146.2","3301870420.6","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/vmi",
"VAL","Valspar Corporation (The)","112.46","8935502327.48","n/a","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/val",
"VVV","Valvoline Inc.","22.14","4528321232.94","n/a","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vvv",
"VNTV","Vantiv, Inc.","62.91","12397928108.04","n/a","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vntv",
"VAR","Varian Medical Systems, Inc.","97.72","8982580999.56","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/var",
"VGR","Vector Group Ltd.","21.77","2817779943.37","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/vgr",
"VVC","Vectren Corporation","61.51","5102474213.72","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/vvc",
"VEC","Vectrus, Inc.","29.6","323967974.4","n/a","2014","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/vec",
"VEDL","Vedanta  Limited","14.55","10785205207.35","n/a","2013","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/vedl",
"VEEV","Veeva Systems Inc.","61.74","8608941633.6","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/veev",
"VTRB","Ventas Realty, Limited Partnership // Ventas Capital Corporati","25.41","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vtrb",
"VTR","Ventas, Inc.","67.24","23861718548.12","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vtr",
"VER","VEREIT Inc.","8.36","8145247743.16","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ver",
"VER^F","VEREIT Inc.","26.02","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ver^f",
"PAY","Verifone Systems, Inc.","17.99","2007950701.75","n/a","2005","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/pay",
"VRTV","Veritiv Corporation","44.4","696669078","n/a","2014","Consumer Services","Paper","http://www.nasdaq.com/symbol/vrtv",
"VZ","Verizon Communications Inc.","45.31","184836226018.77","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vz",
"VZA","Verizon Communications Inc.","26.72","0","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vza",
"VET","Vermilion Energy Inc.","32.26","3840414185.22","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vet",
"VRS","Verso Corporation","3.41","117272092.63","n/a","2016","Basic Industries","Paper","http://www.nasdaq.com/symbol/vrs",
"VSM","Versum Materials, Inc.","31.48","3423959094.56","n/a","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vsm",
"VVI","Viad Corp","43.45","885508523.35","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vvi",
"VCO","Vina Concha Y Toro","31.65","1182136963.35","n/a","1994","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/vco",
"VNCE","Vince Holding Corp.","0.5901","29167230.3006","n/a","2013","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/vnce",
"VIPS","Vipshop Holdings Limited","13.15","7759724396.5","n/a","2012","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/vips",
"ZTR","Virtus Global Dividend & Income Fund Inc.","12.54","322002935.1","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/ztr",
"VGI","Virtus Global Multi-Sector Income Fund","16.88","189988383.68","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/vgi",
"ZF","Virtus Total Return Fund Inc.","12.08","273737752.8","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/zf",
"V","Visa Inc.","95.04","219130619051.52","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/v",
"VSH","Vishay Intertechnology, Inc.","16.35","2389989306.6","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vsh",
"VPG","Vishay Precision Group, Inc.","17.55","231969897.9","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vpg",
"VSTO","Vista Outdoor Inc.","21.09","1202431987.71","n/a","2015","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/vsto",
"VC","Visteon Corporation","99.7","3167029223.3","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/vc",
"VST","Vistra Energy Corp.","14.85","6349566445.2","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/vst",
"VSI","Vitamin Shoppe, Inc","11.5","274229552","n/a","2009","Consumer Non-Durables","Food Chains","http://www.nasdaq.com/symbol/vsi",
"VSLR","Vivint Solar, Inc.","3.15","348315143.4","n/a","2014","Capital Goods","Building Products","http://www.nasdaq.com/symbol/vslr",
"VMW","Vmware, Inc.","96.77","39356183749.53","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/vmw",
"VOC","VOC Energy Trust","4.24","72080000","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/voc",
"VCRA","Vocera Communications, Inc.","26.17","739132395","n/a","2012","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/vcra",
"VG","Vonage Holdings Corp.","7.08","1572035999.64","n/a","2006","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vg",
"VNO","Vornado Realty Trust","92.95","17599476651.9","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vno",
"VNO^G","Vornado Realty Trust","25.61","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^g",
"VNO^I","Vornado Realty Trust","25.6375","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^i",
"VNO^K","Vornado Realty Trust","25.35","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^k",
"VNO^L","Vornado Realty Trust","24.98","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^l",
"VJET","voxeljet AG","5.58","103788000","n/a","2013","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vjet",
"IAE","Voya Asia Pacific High Dividend Equity Income Fund","10.1138","122647433.1258","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/iae",
"IHD","Voya Emerging Markets High Income Dividend Equity Fund","8.91","169530124.5","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/ihd",
"VOYA","Voya Financial, Inc.","34.71","6453970180.32","n/a","2013","Finance","Life Insurance","http://www.nasdaq.com/symbol/voya",
"IGA","Voya Global Advantage and Premium Opportunity Fund","10.79","197967561.22","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/iga",
"IGD","Voya Global Equity Dividend and Premium Opportunity Fund","7.65","742642270.65","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/igd",
"IDE","Voya Infrastructure, Industrials and Materials Fund","15.02","289565758.58","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/ide",
"IID","Voya International High Dividend Equity Income Fund","7.18","60388309.04","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/iid",
"IRR","Voya Natural Resources Equity Income Fund","6.35","143490842.05","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/irr",
"PPR","Voya Prime Rate Trust","5.4","798053531.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ppr",
"VTTI","VTTI Energy Partners LP","19.5","891549750","n/a","2014","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/vtti",
"VMC","Vulcan Materials Company","127.75","16882964386.75","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/vmc",
"WTI","W&T Offshore, Inc.","2.12","291869668.64","n/a","2005","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wti",
"WPC","W.P. Carey Inc.","64.96","6919002305.6","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpc",
"WRB","W.R. Berkley Corporation","68.45","8298063992.6","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/wrb",
"WRB^B","W.R. Berkley Corporation","25.1912","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^b",
"WRB^C","W.R. Berkley Corporation","26.33","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^c",
"WRB^D","W.R. Berkley Corporation","25.19","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^d",
"GRA","W.R. Grace & Co.","72.23","4937643666.76","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gra",
"GWW","W.W. Grainger, Inc.","176.37","10301012956.26","n/a","n/a","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/gww",
"WNC","Wabash National Corporation","21.25","1278090663.75","n/a","1991","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/wnc",
"WBC","Wabco Holdings Inc.","119.77","6480111175.79","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/wbc",
"WDR","Waddell & Reed Financial, Inc.","16.65","1392181658.1","n/a","1998","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/wdr",
"WAGE","WageWorks, Inc.","70.8","2636035158","n/a","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wage",
"WD","Walker & Dunlop, Inc.","46.97","1467667550.58","n/a","2010","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wd",
"WMT","Wal-Mart Stores, Inc.","78.31","237401168684.54","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/wmt",
"DIS","Walt Disney Company (The)","107.27","167864576337.12","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/dis",
